,short_name,long_name,p_hat,record_length,distance_miles,WY,Stage
36,Beldon_BDL_1,MIDDLE_RIVER_AT_BORDEN_HIGHWAY_B95500,0.7248671833110777,21,33.259783442106446,2002,8.467733762782697
37,Beldon_BDL_1,MIDDLE_RIVER_AT_BORDEN_HIGHWAY_B95500,0.7248671833110777,21,33.259783442106446,2003,7.9958863769393265
38,Beldon_BDL_1,MIDDLE_RIVER_AT_BORDEN_HIGHWAY_B95500,0.7248671833110777,21,33.259783442106446,2004,7.914033795675655
39,Beldon_BDL_1,MIDDLE_RIVER_AT_BORDEN_HIGHWAY_B95500,0.7248671833110777,21,33.259783442106446,2005,8.172185952068613
40,Beldon_BDL_1,MIDDLE_RIVER_AT_BORDEN_HIGHWAY_B95500,0.7248671833110777,21,33.259783442106446,2006,8.650338852327534
41,Beldon_BDL_1,MIDDLE_RIVER_AT_BORDEN_HIGHWAY_B95500,0.7248671833110777,21,33.259783442106446,2007,7.228491180381869
42,Beldon_BDL_1,MIDDLE_RIVER_AT_BORDEN_HIGHWAY_B95500,0.7248671833110777,21,33.259783442106446,2008,8.076638904293981
43,Beldon_BDL_1,MIDDLE_RIVER_AT_BORDEN_HIGHWAY_B95500,0.7248671833110777,21,33.259783442106446,2009,7.35479104161345
44,Beldon_BDL_1,MIDDLE_RIVER_AT_BORDEN_HIGHWAY_B95500,0.7248671833110777,21,33.259783442106446,2010,7.492943312447325
45,Beldon_BDL_1,MIDDLE_RIVER_AT_BORDEN_HIGHWAY_B95500,0.7248671833110777,21,33.259783442106446,2011,7.941095526060741
46,Beldon_BDL_1,MIDDLE_RIVER_AT_BORDEN_HIGHWAY_B95500,0.7248671833110777,21,33.259783442106446,2012,7.289243249972852
47,Beldon_BDL_1,MIDDLE_RIVER_AT_BORDEN_HIGHWAY_B95500,0.7248671833110777,21,33.259783442106446,2013,7.607395349145349
48,Beldon_BDL_1,MIDDLE_RIVER_AT_BORDEN_HIGHWAY_B95500,0.7248671833110777,21,33.259783442106446,2014,7.325548020522436
49,Beldon_BDL_1,MIDDLE_RIVER_AT_BORDEN_HIGHWAY_B95500,0.7248671833110777,21,33.259783442106446,2015,7.493700024327502
50,Beldon_BDL_1,MIDDLE_RIVER_AT_BORDEN_HIGHWAY_B95500,0.7248671833110777,21,33.259783442106446,2016,7.471847385843372
51,Beldon_BDL_1,MIDDLE_RIVER_AT_BORDEN_HIGHWAY_B95500,0.7248671833110777,21,33.259783442106446,2017,8.369999885559082
52,Beldon_BDL_1,SACRAMENTO_RIVER_AT_SNODGRASS_SLOUGH_B91750,0.5866442266787527,21,26.229272773933918,1965,8.4050651658094
53,Beldon_BDL_1,SACRAMENTO_RIVER_AT_SNODGRASS_SLOUGH_B91750,0.5866442266787527,21,26.229272773933918,1966,7.621003273683495
54,Beldon_BDL_1,SACRAMENTO_RIVER_AT_SNODGRASS_SLOUGH_B91750,0.5866442266787527,21,26.229272773933918,1967,8.293133914457762
55,Beldon_BDL_1,SACRAMENTO_RIVER_AT_SNODGRASS_SLOUGH_B91750,0.5866442266787527,21,26.229272773933918,1968,7.92494202252768
56,Beldon_BDL_1,SACRAMENTO_RIVER_AT_SNODGRASS_SLOUGH_B91750,0.5866442266787527,21,26.229272773933918,1969,8.323662188551712
57,Beldon_BDL_1,SACRAMENTO_RIVER_AT_SNODGRASS_SLOUGH_B91750,0.5866442266787527,21,26.229272773933918,1970,8.368497857640703
58,Beldon_BDL_1,SACRAMENTO_RIVER_AT_SNODGRASS_SLOUGH_B91750,0.5866442266787527,21,26.229272773933918,1971,7.990568098458087
59,Beldon_BDL_1,SACRAMENTO_RIVER_AT_SNODGRASS_SLOUGH_B91750,0.5866442266787527,21,26.229272773933918,1972,7.288346507685849
60,Beldon_BDL_1,SACRAMENTO_RIVER_AT_SNODGRASS_SLOUGH_B91750,0.5866442266787527,21,26.229272773933918,1973,8.300756032439715
61,Beldon_BDL_1,SACRAMENTO_RIVER_AT_SNODGRASS_SLOUGH_B91750,0.5866442266787527,21,26.229272773933918,1974,8.331163016575678
62,Beldon_BDL_1,SACRAMENTO_RIVER_AT_SNODGRASS_SLOUGH_B91750,0.5866442266787527,21,26.229272773933918,1975,8.002432219380815
63,Beldon_BDL_1,SACRAMENTO_RIVER_AT_SNODGRASS_SLOUGH_B91750,0.5866442266787527,21,26.229272773933918,1976,7.1305581117643415
64,Beldon_BDL_1,SACRAMENTO_RIVER_AT_SNODGRASS_SLOUGH_B91750,0.5866442266787527,21,26.229272773933918,1977,7.008485168333346
65,Beldon_BDL_1,SACRAMENTO_RIVER_AT_SNODGRASS_SLOUGH_B91750,0.5866442266787527,21,26.229272773933918,1978,8.138349732908694
66,Beldon_BDL_1,SACRAMENTO_RIVER_AT_SNODGRASS_SLOUGH_B91750,0.5866442266787527,21,26.229272773933918,1979,7.994138715264428
67,Beldon_BDL_1,SACRAMENTO_RIVER_AT_SNODGRASS_SLOUGH_B91750,0.5866442266787527,21,26.229272773933918,1980,8.37722612127478
68,Beldon_BDL_1,SACRAMENTO_RIVER_AT_SNODGRASS_SLOUGH_B91750,0.5866442266787527,21,26.229272773933918,1981,7.612663453588606
69,Beldon_BDL_1,SACRAMENTO_RIVER_AT_SNODGRASS_SLOUGH_B91750,0.5866442266787527,21,26.229272773933918,1982,8.330322725822821
70,Beldon_BDL_1,SACRAMENTO_RIVER_AT_SNODGRASS_SLOUGH_B91750,0.5866442266787527,21,26.229272773933918,1983,8.350558369679302
71,Beldon_BDL_1,SACRAMENTO_RIVER_AT_SNODGRASS_SLOUGH_B91750,0.5866442266787527,21,26.229272773933918,1984,8.34232735637151
72,Beldon_BDL_1,SACRAMENTO_RIVER_AT_SNODGRASS_SLOUGH_B91750,0.5866442266787527,21,26.229272773933918,1986,8.287315502686845
73,Beldon_BDL_1,SACRAMENTO_RIVER_AT_SNODGRASS_SLOUGH_B91750,0.5866442266787527,21,26.229272773933918,1987,7.7254684410927394
74,Beldon_BDL_1,SACRAMENTO_RIVER_AT_SNODGRASS_SLOUGH_B91750,0.5866442266787527,21,26.229272773933918,1988,7.753615516506314
75,Beldon_BDL_1,SACRAMENTO_RIVER_AT_SNODGRASS_SLOUGH_B91750,0.5866442266787527,21,26.229272773933918,1989,7.541767882707623
76,Beldon_BDL_1,SACRAMENTO_RIVER_AT_SNODGRASS_SLOUGH_B91750,0.5866442266787527,21,26.229272773933918,1990,7.769920306129387
77,Beldon_BDL_1,SACRAMENTO_RIVER_AT_SNODGRASS_SLOUGH_B91750,0.5866442266787527,21,26.229272773933918,1991,7.458072767698126
78,Beldon_BDL_1,SACRAMENTO_RIVER_AT_SNODGRASS_SLOUGH_B91750,0.5866442266787527,21,26.229272773933918,1992,7.866220434389776
79,Beldon_BDL_1,SACRAMENTO_RIVER_AT_SNODGRASS_SLOUGH_B91750,0.5866442266787527,21,26.229272773933918,1993,8.214372743370623
80,Beldon_BDL_1,SACRAMENTO_RIVER_AT_SNODGRASS_SLOUGH_B91750,0.5866442266787527,21,26.229272773933918,1994,8.00252510957193
81,Beldon_BDL_1,SACRAMENTO_RIVER_AT_SNODGRASS_SLOUGH_B91750,0.5866442266787527,21,26.229272773933918,1995,8.390677857242963
82,Beldon_BDL_1,SACRAMENTO_RIVER_AT_SNODGRASS_SLOUGH_B91750,0.5866442266787527,21,26.229272773933918,1996,7.9888246274807555
83,Beldon_BDL_1,SACRAMENTO_RIVER_AT_SNODGRASS_SLOUGH_B91750,0.5866442266787527,21,26.229272773933918,1997,8.276976993682062
84,Beldon_BDL_1,SACRAMENTO_RIVER_AT_SNODGRASS_SLOUGH_B91750,0.5866442266787527,21,26.229272773933918,1998,8.99512966505915
85,Beldon_BDL_1,SACRAMENTO_RIVER_AT_SNODGRASS_SLOUGH_B91750,0.5866442266787527,21,26.229272773933918,1999,7.803282012186969
86,Beldon_BDL_1,SACRAMENTO_RIVER_AT_SNODGRASS_SLOUGH_B91750,0.5866442266787527,21,26.229272773933918,2000,8.391429030380086
87,Beldon_BDL_1,SACRAMENTO_RIVER_AT_SNODGRASS_SLOUGH_B91750,0.5866442266787527,21,26.229272773933918,2001,8.359581701757174
88,Beldon_BDL_1,SACRAMENTO_RIVER_AT_SNODGRASS_SLOUGH_B91750,0.5866442266787527,21,26.229272773933918,2002,8.467733762782697
89,Beldon_BDL_1,SACRAMENTO_RIVER_AT_SNODGRASS_SLOUGH_B91750,0.5866442266787527,21,26.229272773933918,2003,7.9958863769393265
90,Beldon_BDL_1,SACRAMENTO_RIVER_AT_SNODGRASS_SLOUGH_B91750,0.5866442266787527,21,26.229272773933918,2004,7.914033795675655
91,Beldon_BDL_1,SACRAMENTO_RIVER_AT_SNODGRASS_SLOUGH_B91750,0.5866442266787527,21,26.229272773933918,2005,8.172185952068613
92,Beldon_BDL_1,SACRAMENTO_RIVER_AT_SNODGRASS_SLOUGH_B91750,0.5866442266787527,21,26.229272773933918,2006,8.650338852327534
93,Beldon_BDL_1,SACRAMENTO_RIVER_AT_SNODGRASS_SLOUGH_B91750,0.5866442266787527,21,26.229272773933918,2007,7.228491180381869
94,Beldon_BDL_1,SACRAMENTO_RIVER_AT_SNODGRASS_SLOUGH_B91750,0.5866442266787527,21,26.229272773933918,2008,8.076638904293981
95,Beldon_BDL_1,SACRAMENTO_RIVER_AT_SNODGRASS_SLOUGH_B91750,0.5866442266787527,21,26.229272773933918,2009,7.35479104161345
96,Beldon_BDL_1,SACRAMENTO_RIVER_AT_SNODGRASS_SLOUGH_B91750,0.5866442266787527,21,26.229272773933918,2010,7.492943312447325
97,Beldon_BDL_1,SACRAMENTO_RIVER_AT_SNODGRASS_SLOUGH_B91750,0.5866442266787527,21,26.229272773933918,2011,7.941095526060741
